Average			Trial One				Trial Two				Trial Three				Trial Four				Trial Five				Trial Six				Trial Seven				Trial Eight				Trial Nine				Trial Ten				Trial Eleven				Trial Twelve				Trial Thirteen				Trial Fourteen				Trial Fifteen				Trial Sixteen				Trial Seventeen				Trial Eighteen				Trial Nineteen				Trial Twenty			
0.1709	0.02575	0.3506	38.00	0.22	0.02	0.33	38.00	0.13	0.02	0.40	38.00	0.16	0.03	0.34	38.00	0.16	0.03	0.32	38.00	0.17	0.02	0.36	38.00	0.19	0.03	0.32	38.00	0.16	0.02	0.35	38.00	0.16	0.03	0.38	38.00	0.19	0.03	0.33	38.00	0.16	0.02	0.37	38.00	0.17	0.03	0.35	38.00	0.13	0.03	0.36	38.00	0.11	0.03	0.36	38.00	0.18	0.03	0.34	38.00	0.05	0.03	0.40	38.00	0.23	0.02	0.33	38.00	0.31	0.02	0.32	38.00	0.22	0.03	0.32	38.00	0.08	0.02	0.43	38.00	0.23	0.03	0.30
0.1718	0.02635	0.3507	39.00	0.23	0.02	0.33	39.00	0.12	0.03	0.40	39.00	0.17	0.03	0.34	39.00	0.16	0.03	0.32	39.00	0.17	0.03	0.36	39.00	0.19	0.03	0.32	39.00	0.15	0.02	0.36	39.00	0.16	0.03	0.39	39.00	0.19	0.03	0.33	39.00	0.16	0.02	0.37	39.00	0.18	0.03	0.35	39.00	0.14	0.03	0.36	39.00	0.10	0.03	0.36	39.00	0.19	0.03	0.35	39.00	0.05	0.03	0.40	39.00	0.24	0.02	0.33	39.00	0.32	0.02	0.31	39.00	0.21	0.03	0.31	39.00	0.08	0.02	0.43	39.00	0.23	0.03	0.30
0.1728	0.02685	0.351	40.00	0.24	0.02	0.33	40.00	0.12	0.03	0.40	40.00	0.16	0.03	0.34	40.00	0.16	0.03	0.33	40.00	0.17	0.03	0.36	40.00	0.17	0.03	0.31	40.00	0.13	0.03	0.36	40.00	0.17	0.03	0.39	40.00	0.20	0.03	0.33	40.00	0.16	0.03	0.37	40.00	0.19	0.03	0.35	40.00	0.14	0.03	0.36	40.00	0.09	0.03	0.36	40.00	0.18	0.03	0.34	40.00	0.05	0.03	0.41	40.00	0.26	0.02	0.32	40.00	0.33	0.02	0.31	40.00	0.22	0.03	0.31	40.00	0.09	0.02	0.44	40.00	0.23	0.03	0.30
0.1722	0.02795	0.3505	41.00	0.25	0.02	0.32	41.00	0.12	0.03	0.40	41.00	0.16	0.03	0.34	41.00	0.14	0.03	0.33	41.00	0.17	0.03	0.36	41.00	0.17	0.03	0.31	41.00	0.12	0.03	0.36	41.00	0.17	0.03	0.39	41.00	0.20	0.03	0.33	41.00	0.16	0.03	0.37	41.00	0.19	0.03	0.35	41.00	0.15	0.03	0.36	41.00	0.09	0.03	0.37	41.00	0.17	0.03	0.34	41.00	0.04	0.03	0.42	41.00	0.28	0.02	0.32	41.00	0.34	0.02	0.30	41.00	0.22	0.03	0.31	41.00	0.08	0.02	0.44	41.00	0.23	0.03	0.29
0.17465	0.0285	0.35	42.00	0.26	0.02	0.32	42.00	0.13	0.03	0.40	42.00	0.17	0.03	0.34	42.00	0.14	0.03	0.33	42.00	0.17	0.03	0.36	42.00	0.17	0.03	0.32	42.00	0.11	0.03	0.37	42.00	0.17	0.02	0.39	42.00	0.20	0.03	0.33	42.00	0.15	0.03	0.37	42.00	0.19	0.03	0.35	42.00	0.15	0.03	0.36	42.00	0.10	0.03	0.37	42.00	0.16	0.03	0.34	42.00	0.05	0.03	0.43	42.00	0.28	0.02	0.31	42.00	0.35	0.02	0.29	42.00	0.23	0.03	0.30	42.00	0.09	0.02	0.44	42.00	0.23	0.03	0.29
0.1759	0.0291	0.3507	43.00	0.26	0.03	0.32	43.00	0.12	0.03	0.40	43.00	0.17	0.03	0.34	43.00	0.14	0.03	0.33	43.00	0.18	0.03	0.36	43.00	0.18	0.03	0.32	43.00	0.10	0.03	0.37	43.00	0.18	0.02	0.39	43.00	0.20	0.03	0.33	43.00	0.17	0.03	0.37	43.00	0.19	0.03	0.35	43.00	0.15	0.03	0.36	43.00	0.10	0.03	0.38	43.00	0.15	0.03	0.34	43.00	0.05	0.03	0.43	43.00	0.29	0.02	0.31	43.00	0.35	0.02	0.29	43.00	0.23	0.03	0.30	43.00	0.09	0.02	0.45	43.00	0.23	0.03	0.29
0.1768	0.02965	0.3503	44.00	0.25	0.03	0.31	44.00	0.12	0.03	0.40	44.00	0.18	0.03	0.34	44.00	0.14	0.04	0.33	44.00	0.18	0.03	0.36	44.00	0.18	0.03	0.32	44.00	0.10	0.03	0.38	44.00	0.18	0.02	0.39	44.00	0.18	0.03	0.33	44.00	0.15	0.03	0.37	44.00	0.20	0.03	0.34	44.00	0.16	0.03	0.36	44.00	0.10	0.03	0.38	44.00	0.16	0.03	0.34	44.00	0.05	0.03	0.44	44.00	0.30	0.02	0.30	44.00	0.35	0.02	0.28	44.00	0.24	0.03	0.29	44.00	0.09	0.02	0.45	44.00	0.22	0.03	0.28
0.17825	0.03055	0.3502	45.00	0.25	0.03	0.31	45.00	0.13	0.03	0.41	45.00	0.17	0.03	0.34	45.00	0.13	0.04	0.33	45.00	0.19	0.03	0.36	45.00	0.18	0.03	0.31	45.00	0.09	0.03	0.38	45.00	0.19	0.02	0.39	45.00	0.18	0.03	0.33	45.00	0.16	0.03	0.37	45.00	0.20	0.03	0.34	45.00	0.16	0.03	0.36	45.00	0.09	0.03	0.38	45.00	0.15	0.03	0.35	45.00	0.07	0.03	0.45	45.00	0.31	0.03	0.30	45.00	0.36	0.02	0.27	45.00	0.24	0.03	0.29	45.00	0.09	0.02	0.46	45.00	0.22	0.03	0.28
0.176	0.03105	0.34995	46.00	0.25	0.03	0.31	46.00	0.12	0.03	0.41	46.00	0.17	0.03	0.34	46.00	0.13	0.04	0.33	46.00	0.19	0.03	0.36	46.00	0.18	0.04	0.31	46.00	0.08	0.03	0.39	46.00	0.19	0.02	0.39	46.00	0.19	0.03	0.33	46.00	0.15	0.03	0.37	46.00	0.21	0.03	0.33	46.00	0.16	0.03	0.36	46.00	0.08	0.04	0.39	46.00	0.14	0.03	0.34	46.00	0.07	0.03	0.45	46.00	0.31	0.03	0.30	46.00	0.35	0.02	0.27	46.00	0.24	0.03	0.28	46.00	0.10	0.02	0.46	46.00	0.21	0.03	0.28
0.1758	0.0317	0.3495	47.00	0.25	0.03	0.31	47.00	0.12	0.03	0.41	47.00	0.16	0.04	0.34	47.00	0.12	0.04	0.34	47.00	0.19	0.03	0.36	47.00	0.16	0.04	0.31	47.00	0.08	0.03	0.39	47.00	0.20	0.02	0.39	47.00	0.19	0.04	0.33	47.00	0.16	0.03	0.37	47.00	0.22	0.03	0.33	47.00	0.16	0.03	0.36	47.00	0.09	0.04	0.39	47.00	0.14	0.03	0.35	47.00	0.07	0.03	0.45	47.00	0.31	0.03	0.29	47.00	0.36	0.03	0.25	47.00	0.23	0.03	0.28	47.00	0.09	0.02	0.47	47.00	0.22	0.04	0.28
0.17095	0.03215	0.3492	48.00	0.25	0.03	0.30	48.00	0.11	0.03	0.41	48.00	0.16	0.04	0.34	48.00	0.11	0.04	0.34	48.00	0.19	0.03	0.36	48.00	0.15	0.04	0.32	48.00	0.07	0.03	0.40	48.00	0.19	0.03	0.38	48.00	0.18	0.04	0.32	48.00	0.16	0.03	0.37	48.00	0.21	0.03	0.32	48.00	0.15	0.03	0.36	48.00	0.08	0.04	0.40	48.00	0.14	0.04	0.35	48.00	0.07	0.03	0.46	48.00	0.30	0.03	0.29	48.00	0.36	0.03	0.24	48.00	0.23	0.04	0.27	48.00	0.10	0.02	0.47	48.00	0.22	0.03	0.28
0.1677	0.0334	0.34855	49.00	0.25	0.03	0.30	49.00	0.09	0.03	0.41	49.00	0.17	0.04	0.34	49.00	0.11	0.04	0.34	49.00	0.19	0.03	0.36	49.00	0.16	0.04	0.31	49.00	0.06	0.03	0.40	49.00	0.19	0.03	0.38	49.00	0.17	0.04	0.32	49.00	0.17	0.03	0.37	49.00	0.20	0.03	0.32	49.00	0.14	0.03	0.36	49.00	0.08	0.04	0.40	49.00	0.14	0.04	0.35	49.00	0.07	0.03	0.46	49.00	0.30	0.03	0.29	49.00	0.34	0.03	0.24	49.00	0.23	0.04	0.27	49.00	0.09	0.03	0.47	49.00	0.21	0.04	0.27
0.16425	0.0341	0.349	50.00	0.24	0.03	0.30	50.00	0.09	0.04	0.41	50.00	0.15	0.04	0.34	50.00	0.09	0.04	0.34	50.00	0.18	0.03	0.36	50.00	0.15	0.04	0.31	50.00	0.06	0.03	0.41	50.00	0.18	0.02	0.38	50.00	0.18	0.04	0.32	50.00	0.16	0.03	0.37	50.00	0.21	0.04	0.32	50.00	0.13	0.03	0.36	50.00	0.09	0.04	0.41	50.00	0.14	0.04	0.35	50.00	0.06	0.03	0.47	50.00	0.30	0.03	0.29	50.00	0.36	0.03	0.22	50.00	0.23	0.04	0.27	50.00	0.09	0.03	0.47	50.00	0.19	0.04	0.27
0.1608	0.02585	0.3498	51.00	0.24	0.02	0.30	51.00	0.07	0.03	0.42	51.00	0.14	0.03	0.34	51.00	0.10	0.03	0.35	51.00	0.18	0.02	0.36	51.00	0.15	0.03	0.31	51.00	0.05	0.02	0.41	51.00	0.18	0.02	0.38	51.00	0.17	0.03	0.32	51.00	0.17	0.02	0.37	51.00	0.20	0.03	0.32	51.00	0.13	0.02	0.37	51.00	0.10	0.03	0.41	51.00	0.14	0.04	0.35	51.00	0.07	0.02	0.47	51.00	0.29	0.02	0.29	51.00	0.34	0.02	0.22	51.00	0.22	0.03	0.27	51.00	0.10	0.02	0.48	51.00	0.18	0.03	0.27
0.16215	0.02645	0.3505	52.00	0.24	0.03	0.30	52.00	0.08	0.03	0.42	52.00	0.14	0.03	0.34	52.00	0.09	0.03	0.35	52.00	0.18	0.02	0.36	52.00	0.13	0.04	0.32	52.00	0.05	0.02	0.42	52.00	0.18	0.02	0.38	52.00	0.19	0.03	0.32	52.00	0.17	0.02	0.37	52.00	0.18	0.03	0.31	52.00	0.14	0.03	0.37	52.00	0.10	0.03	0.41	52.00	0.14	0.04	0.35	52.00	0.07	0.02	0.48	52.00	0.28	0.02	0.29	52.00	0.35	0.02	0.21	52.00	0.22	0.03	0.26	52.00	0.11	0.02	0.48	52.00	0.18	0.03	0.27
0.1624	0.02735	0.35085	53.00	0.24	0.03	0.30	53.00	0.08	0.03	0.43	53.00	0.15	0.03	0.34	53.00	0.10	0.03	0.36	53.00	0.19	0.02	0.36	53.00	0.12	0.04	0.32	53.00	0.05	0.02	0.43	53.00	0.19	0.02	0.38	53.00	0.19	0.03	0.32	53.00	0.18	0.03	0.37	53.00	0.19	0.03	0.31	53.00	0.14	0.03	0.37	53.00	0.11	0.03	0.42	53.00	0.14	0.04	0.35	53.00	0.08	0.02	0.48	53.00	0.27	0.02	0.29	53.00	0.35	0.02	0.20	53.00	0.22	0.03	0.26	53.00	0.11	0.02	0.48	53.00	0.18	0.04	0.27
0.1635	0.0278	0.3511	54.00	0.23	0.03	0.30	54.00	0.08	0.03	0.43	54.00	0.14	0.03	0.33	54.00	0.11	0.03	0.36	54.00	0.20	0.02	0.36	54.00	0.12	0.04	0.32	54.00	0.05	0.02	0.43	54.00	0.19	0.02	0.38	54.00	0.19	0.03	0.31	54.00	0.18	0.03	0.37	54.00	0.19	0.03	0.31	54.00	0.14	0.03	0.38	54.00	0.12	0.03	0.42	54.00	0.15	0.04	0.35	54.00	0.08	0.02	0.49	54.00	0.27	0.02	0.29	54.00	0.35	0.02	0.19	54.00	0.21	0.03	0.26	54.00	0.12	0.02	0.48	54.00	0.17	0.04	0.26
0.1614	0.0288	0.3522	55.00	0.22	0.03	0.29	55.00	0.08	0.03	0.44	55.00	0.13	0.03	0.33	55.00	0.10	0.03	0.36	55.00	0.20	0.02	0.36	55.00	0.10	0.04	0.33	55.00	0.05	0.02	0.44	55.00	0.18	0.02	0.38	55.00	0.20	0.03	0.31	55.00	0.20	0.03	0.36	55.00	0.19	0.03	0.31	55.00	0.13	0.03	0.38	55.00	0.12	0.03	0.42	55.00	0.14	0.04	0.35	55.00	0.09	0.02	0.49	55.00	0.28	0.02	0.29	55.00	0.34	0.03	0.19	55.00	0.20	0.03	0.26	55.00	0.11	0.02	0.49	55.00	0.15	0.04	0.27
0.1628	0.0292	0.3524	56.00	0.21	0.03	0.29	56.00	0.08	0.03	0.44	56.00	0.14	0.03	0.33	56.00	0.11	0.03	0.36	56.00	0.21	0.02	0.36	56.00	0.09	0.04	0.33	56.00	0.05	0.02	0.45	56.00	0.19	0.03	0.38	56.00	0.22	0.03	0.31	56.00	0.21	0.03	0.36	56.00	0.19	0.04	0.31	56.00	0.13	0.03	0.38	56.00	0.12	0.03	0.43	56.00	0.14	0.04	0.35	56.00	0.09	0.02	0.50	56.00	0.27	0.02	0.29	56.00	0.33	0.03	0.18	56.00	0.20	0.03	0.25	56.00	0.11	0.02	0.49	56.00	0.14	0.04	0.27
0.16195	0.02965	0.353	57.00	0.21	0.03	0.29	57.00	0.08	0.03	0.45	57.00	0.13	0.03	0.34	57.00	0.11	0.03	0.36	57.00	0.21	0.02	0.36	57.00	0.09	0.04	0.33	57.00	0.05	0.02	0.46	57.00	0.20	0.02	0.38	57.00	0.22	0.03	0.31	57.00	0.22	0.03	0.36	57.00	0.19	0.04	0.30	57.00	0.14	0.03	0.38	57.00	0.13	0.03	0.43	57.00	0.13	0.04	0.35	57.00	0.09	0.02	0.50	57.00	0.25	0.02	0.28	57.00	0.34	0.03	0.18	57.00	0.19	0.03	0.25	57.00	0.12	0.02	0.49	57.00	0.13	0.04	0.27
0.15935	0.03065	0.35285	58.00	0.21	0.03	0.29	58.00	0.08	0.03	0.45	58.00	0.13	0.03	0.34	58.00	0.12	0.03	0.37	58.00	0.22	0.02	0.36	58.00	0.08	0.04	0.34	58.00	0.05	0.02	0.46	58.00	0.20	0.03	0.37	58.00	0.22	0.03	0.30	58.00	0.22	0.03	0.35	58.00	0.17	0.04	0.30	58.00	0.13	0.03	0.38	58.00	0.13	0.03	0.43	58.00	0.12	0.04	0.35	58.00	0.09	0.02	0.50	58.00	0.25	0.03	0.28	58.00	0.34	0.03	0.17	58.00	0.18	0.04	0.25	58.00	0.13	0.02	0.50	58.00	0.12	0.04	0.27
0.15925	0.0316	0.3531	59.00	0.20	0.03	0.29	59.00	0.08	0.03	0.45	59.00	0.14	0.03	0.34	59.00	0.13	0.03	0.37	59.00	0.22	0.02	0.35	59.00	0.07	0.04	0.34	59.00	0.05	0.02	0.47	59.00	0.20	0.03	0.37	59.00	0.23	0.04	0.30	59.00	0.22	0.03	0.35	59.00	0.15	0.04	0.30	59.00	0.12	0.03	0.38	59.00	0.13	0.03	0.43	59.00	0.13	0.04	0.35	59.00	0.09	0.02	0.51	59.00	0.24	0.03	0.28	59.00	0.35	0.03	0.16	59.00	0.18	0.04	0.25	59.00	0.14	0.02	0.50	59.00	0.11	0.04	0.27
0.1554	0.0324	0.3535	60.00	0.19	0.03	0.29	60.00	0.08	0.03	0.46	60.00	0.14	0.03	0.34	60.00	0.13	0.03	0.37	60.00	0.22	0.03	0.35	60.00	0.07	0.04	0.34	60.00	0.05	0.03	0.47	60.00	0.20	0.03	0.37	60.00	0.23	0.04	0.29	60.00	0.22	0.03	0.34	60.00	0.14	0.04	0.30	60.00	0.12	0.03	0.38	60.00	0.12	0.03	0.44	60.00	0.14	0.04	0.35	60.00	0.09	0.03	0.51	60.00	0.22	0.03	0.28	60.00	0.34	0.03	0.15	60.00	0.17	0.04	0.25	60.00	0.15	0.02	0.50	60.00	0.10	0.04	0.27
0.15605	0.0282	0.3535	61.00	0.18	0.03	0.29	61.00	0.08	0.03	0.46	61.00	0.15	0.03	0.34	61.00	0.13	0.03	0.37	61.00	0.22	0.02	0.35	61.00	0.07	0.04	0.35	61.00	0.05	0.02	0.48	61.00	0.20	0.03	0.37	61.00	0.24	0.03	0.29	61.00	0.22	0.03	0.34	61.00	0.14	0.04	0.30	61.00	0.13	0.03	0.39	61.00	0.13	0.03	0.44	61.00	0.14	0.03	0.35	61.00	0.10	0.02	0.52	61.00	0.21	0.02	0.28	61.00	0.33	0.02	0.14	61.00	0.15	0.04	0.25	61.00	0.15	0.01	0.50	61.00	0.10	0.04	0.28
0.15775	0.0273	0.35435	62.00	0.17	0.02	0.29	62.00	0.10	0.03	0.47	62.00	0.15	0.03	0.34	62.00	0.14	0.03	0.37	62.00	0.23	0.02	0.35	62.00	0.07	0.04	0.36	62.00	0.06	0.02	0.49	62.00	0.20	0.03	0.37	62.00	0.24	0.03	0.28	62.00	0.22	0.02	0.33	62.00	0.16	0.03	0.30	62.00	0.12	0.03	0.39	62.00	0.13	0.03	0.44	62.00	0.14	0.03	0.35	62.00	0.10	0.02	0.52	62.00	0.20	0.03	0.28	62.00	0.34	0.02	0.14	62.00	0.15	0.04	0.25	62.00	0.15	0.01	0.50	62.00	0.09	0.04	0.28
0.16025	0.0268	0.35475	63.00	0.18	0.03	0.29	63.00	0.10	0.02	0.47	63.00	0.17	0.03	0.33	63.00	0.14	0.03	0.37	63.00	0.24	0.02	0.35	63.00	0.06	0.04	0.36	63.00	0.06	0.02	0.49	63.00	0.20	0.03	0.36	63.00	0.26	0.03	0.28	63.00	0.23	0.02	0.33	63.00	0.16	0.03	0.30	63.00	0.12	0.03	0.39	63.00	0.13	0.03	0.44	63.00	0.14	0.03	0.35	63.00	0.11	0.02	0.52	63.00	0.20	0.02	0.28	63.00	0.33	0.02	0.13	63.00	0.14	0.04	0.25	63.00	0.16	0.01	0.50	63.00	0.09	0.04	0.29
0.1619	0.02695	0.35555	64.00	0.17	0.03	0.29	64.00	0.11	0.02	0.47	64.00	0.17	0.03	0.33	64.00	0.14	0.03	0.38	64.00	0.24	0.02	0.34	64.00	0.07	0.04	0.37	64.00	0.06	0.02	0.50	64.00	0.21	0.03	0.36	64.00	0.28	0.03	0.27	64.00	0.23	0.02	0.33	64.00	0.16	0.03	0.30	64.00	0.11	0.03	0.40	64.00	0.12	0.03	0.44	64.00	0.15	0.03	0.35	64.00	0.11	0.02	0.52	64.00	0.19	0.02	0.28	64.00	0.33	0.03	0.13	64.00	0.15	0.04	0.25	64.00	0.17	0.01	0.50	64.00	0.08	0.04	0.29
0.16335	0.0281	0.35485	65.00	0.16	0.03	0.29	65.00	0.11	0.03	0.47	65.00	0.19	0.03	0.33	65.00	0.13	0.03	0.37	65.00	0.24	0.02	0.34	65.00	0.07	0.04	0.37	65.00	0.07	0.02	0.50	65.00	0.20	0.03	0.36	65.00	0.31	0.03	0.26	65.00	0.23	0.03	0.33	65.00	0.16	0.03	0.30	65.00	0.11	0.03	0.40	65.00	0.12	0.03	0.45	65.00	0.15	0.04	0.35	65.00	0.11	0.02	0.52	65.00	0.19	0.03	0.28	65.00	0.32	0.03	0.12	65.00	0.15	0.04	0.25	65.00	0.17	0.01	0.50	65.00	0.08	0.04	0.30
0.16605	0.0283	0.3553	66.00	0.15	0.03	0.29	66.00	0.13	0.03	0.48	66.00	0.19	0.03	0.33	66.00	0.13	0.03	0.37	66.00	0.25	0.02	0.34	66.00	0.08	0.04	0.38	66.00	0.07	0.02	0.51	66.00	0.21	0.03	0.36	66.00	0.31	0.03	0.26	66.00	0.24	0.03	0.33	66.00	0.16	0.03	0.29	66.00	0.12	0.03	0.40	66.00	0.12	0.02	0.45	66.00	0.15	0.04	0.35	66.00	0.12	0.02	0.53	66.00	0.19	0.03	0.28	66.00	0.32	0.03	0.11	66.00	0.14	0.04	0.25	66.00	0.18	0.01	0.50	66.00	0.07	0.04	0.30
0.16855	0.02915	0.355	67.00	0.15	0.03	0.29	67.00	0.13	0.03	0.48	67.00	0.20	0.03	0.32	67.00	0.13	0.03	0.37	67.00	0.25	0.02	0.34	67.00	0.09	0.04	0.38	67.00	0.07	0.02	0.51	67.00	0.21	0.03	0.36	67.00	0.33	0.03	0.25	67.00	0.25	0.03	0.32	67.00	0.16	0.04	0.29	67.00	0.12	0.03	0.40	67.00	0.12	0.02	0.45	67.00	0.15	0.04	0.35	67.00	0.12	0.02	0.53	67.00	0.19	0.03	0.28	67.00	0.32	0.03	0.11	67.00	0.14	0.05	0.25	67.00	0.19	0.01	0.50	67.00	0.07	0.04	0.31
0.16905	0.02995	0.35435	68.00	0.13	0.03	0.29	68.00	0.14	0.03	0.48	68.00	0.20	0.03	0.32	68.00	0.14	0.03	0.38	68.00	0.25	0.02	0.33	68.00	0.09	0.04	0.38	68.00	0.07	0.02	0.52	68.00	0.21	0.03	0.35	68.00	0.33	0.03	0.24	68.00	0.25	0.03	0.32	68.00	0.16	0.04	0.29	68.00	0.13	0.04	0.40	68.00	0.11	0.03	0.45	68.00	0.16	0.04	0.35	68.00	0.12	0.02	0.53	68.00	0.19	0.03	0.28	68.00	0.30	0.03	0.11	68.00	0.13	0.05	0.25	68.00	0.20	0.01	0.50	68.00	0.06	0.04	0.31
0.17	0.0308	0.35385	69.00	0.12	0.03	0.29	69.00	0.14	0.03	0.48	69.00	0.20	0.03	0.32	69.00	0.14	0.03	0.38	69.00	0.25	0.02	0.33	69.00	0.09	0.04	0.39	69.00	0.07	0.02	0.52	69.00	0.21	0.04	0.35	69.00	0.33	0.03	0.23	69.00	0.24	0.03	0.31	69.00	0.16	0.04	0.29	69.00	0.13	0.04	0.41	69.00	0.11	0.03	0.45	69.00	0.17	0.04	0.35	69.00	0.14	0.02	0.53	69.00	0.19	0.03	0.27	69.00	0.30	0.03	0.10	69.00	0.13	0.05	0.25	69.00	0.21	0.01	0.50	69.00	0.05	0.04	0.32
0.16985	0.0314	0.3535	70.00	0.12	0.03	0.29	70.00	0.14	0.03	0.48	70.00	0.20	0.03	0.31	70.00	0.13	0.03	0.38	70.00	0.25	0.02	0.33	70.00	0.09	0.04	0.39	70.00	0.07	0.02	0.53	70.00	0.22	0.04	0.35	70.00	0.34	0.03	0.23	70.00	0.24	0.03	0.31	70.00	0.16	0.04	0.29	70.00	0.13	0.04	0.41	70.00	0.12	0.03	0.45	70.00	0.17	0.04	0.35	70.00	0.15	0.02	0.53	70.00	0.19	0.03	0.27	70.00	0.29	0.03	0.10	70.00	0.11	0.05	0.25	70.00	0.24	0.01	0.50	70.00	0.05	0.04	0.33
0.16975	0.03155	0.35305	71.00	0.12	0.03	0.29	71.00	0.15	0.03	0.48	71.00	0.21	0.04	0.31	71.00	0.13	0.03	0.38	71.00	0.26	0.02	0.32	71.00	0.10	0.04	0.40	71.00	0.07	0.02	0.53	71.00	0.21	0.04	0.34	71.00	0.32	0.03	0.22	71.00	0.24	0.03	0.31	71.00	0.15	0.04	0.29	71.00	0.13	0.04	0.41	71.00	0.11	0.03	0.46	71.00	0.18	0.04	0.35	71.00	0.16	0.02	0.53	71.00	0.19	0.03	0.27	71.00	0.28	0.03	0.09	71.00	0.10	0.05	0.26	71.00	0.25	0.01	0.49	71.00	0.05	0.04	0.33
0.1715	0.03205	0.35215	72.00	0.12	0.04	0.29	72.00	0.17	0.03	0.48	72.00	0.20	0.04	0.30	72.00	0.12	0.04	0.38	72.00	0.25	0.02	0.32	72.00	0.10	0.04	0.40	72.00	0.07	0.02	0.54	72.00	0.21	0.04	0.34	72.00	0.31	0.03	0.21	72.00	0.23	0.04	0.30	72.00	0.14	0.04	0.29	72.00	0.13	0.04	0.41	72.00	0.11	0.03	0.46	72.00	0.21	0.04	0.35	72.00	0.16	0.02	0.53	72.00	0.20	0.03	0.27	72.00	0.28	0.03	0.09	72.00	0.09	0.05	0.26	72.00	0.27	0.01	0.48	72.00	0.05	0.04	0.34
0.1738	0.0336	0.3516	73.00	0.11	0.04	0.29	73.00	0.18	0.03	0.48	73.00	0.21	0.04	0.30	73.00	0.11	0.04	0.38	73.00	0.26	0.02	0.31	73.00	0.11	0.04	0.40	73.00	0.08	0.02	0.54	73.00	0.22	0.04	0.33	73.00	0.31	0.03	0.21	73.00	0.24	0.04	0.30	73.00	0.14	0.04	0.30	73.00	0.13	0.04	0.41	73.00	0.11	0.03	0.46	73.00	0.22	0.04	0.34	73.00	0.19	0.02	0.53	73.00	0.20	0.03	0.27	73.00	0.28	0.04	0.09	73.00	0.07	0.05	0.26	73.00	0.28	0.01	0.48	73.00	0.04	0.04	0.35
0.17275	0.03475	0.3505	74.00	0.10	0.04	0.29	74.00	0.19	0.03	0.48	74.00	0.20	0.04	0.30	74.00	0.10	0.04	0.39	74.00	0.26	0.03	0.31	74.00	0.12	0.04	0.40	74.00	0.08	0.02	0.55	74.00	0.23	0.04	0.33	74.00	0.30	0.03	0.21	74.00	0.24	0.04	0.30	74.00	0.14	0.04	0.29	74.00	0.11	0.04	0.41	74.00	0.11	0.03	0.46	74.00	0.24	0.04	0.33	74.00	0.19	0.02	0.53	74.00	0.20	0.04	0.26	74.00	0.26	0.04	0.09	74.00	0.07	0.06	0.27	74.00	0.29	0.01	0.47	74.00	0.04	0.04	0.35
0.1741	0.03535	0.35045	75.00	0.09	0.04	0.30	75.00	0.20	0.03	0.47	75.00	0.20	0.04	0.30	75.00	0.10	0.04	0.39	75.00	0.26	0.03	0.30	75.00	0.12	0.04	0.40	75.00	0.10	0.02	0.55	75.00	0.23	0.04	0.33	75.00	0.30	0.04	0.20	75.00	0.22	0.04	0.29	75.00	0.13	0.04	0.29	75.00	0.11	0.04	0.42	75.00	0.11	0.03	0.47	75.00	0.25	0.04	0.33	75.00	0.21	0.02	0.52	75.00	0.21	0.04	0.26	75.00	0.25	0.05	0.09	75.00	0.07	0.06	0.27	75.00	0.30	0.01	0.46	75.00	0.03	0.04	0.36
0.17235	0.036	0.3508	76.00	0.09	0.04	0.30	76.00	0.20	0.03	0.47	76.00	0.19	0.04	0.30	76.00	0.09	0.04	0.39	76.00	0.26	0.03	0.30	76.00	0.12	0.04	0.41	76.00	0.10	0.02	0.56	76.00	0.23	0.04	0.32	76.00	0.28	0.04	0.20	76.00	0.22	0.04	0.29	76.00	0.12	0.04	0.30	76.00	0.11	0.04	0.42	76.00	0.11	0.03	0.47	76.00	0.25	0.04	0.32	76.00	0.23	0.02	0.52	76.00	0.21	0.04	0.26	76.00	0.23	0.05	0.09	76.00	0.07	0.06	0.28	76.00	0.31	0.01	0.45	76.00	0.03	0.04	0.37
0.172	0.0366	0.3503	77.00	0.08	0.04	0.30	77.00	0.20	0.03	0.47	77.00	0.19	0.04	0.30	77.00	0.09	0.04	0.40	77.00	0.26	0.03	0.29	77.00	0.13	0.04	0.41	77.00	0.11	0.02	0.56	77.00	0.24	0.04	0.31	77.00	0.27	0.04	0.20	77.00	0.21	0.04	0.29	77.00	0.12	0.05	0.30	77.00	0.11	0.04	0.42	77.00	0.11	0.03	0.47	77.00	0.25	0.04	0.31	77.00	0.24	0.02	0.52	77.00	0.21	0.04	0.25	77.00	0.21	0.05	0.09	77.00	0.05	0.06	0.28	77.00	0.32	0.01	0.44	77.00	0.03	0.04	0.38
0.17065	0.0373	0.34985	78.00	0.07	0.05	0.31	78.00	0.22	0.03	0.46	78.00	0.19	0.04	0.30	78.00	0.09	0.04	0.40	78.00	0.26	0.03	0.29	78.00	0.13	0.04	0.41	78.00	0.12	0.02	0.56	78.00	0.23	0.04	0.31	78.00	0.26	0.04	0.20	78.00	0.21	0.05	0.28	78.00	0.10	0.05	0.30	78.00	0.11	0.04	0.42	78.00	0.12	0.03	0.47	78.00	0.25	0.04	0.31	78.00	0.24	0.02	0.51	78.00	0.21	0.04	0.25	78.00	0.20	0.05	0.09	78.00	0.05	0.06	0.29	78.00	0.33	0.01	0.44	78.00	0.04	0.04	0.39
